EMPRES-i Plus,,,,,,,,,,,,,,,,,
Date downloaded: 24/10/2023 21:26,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Filters,,,,,,,,,,,,,,,,,
Disease: West Nile Fever,,,,,,,,,,,,,,,,,
Region: Europe,,,,,,,,,,,,,,,,,
Subregion: All,,,,,,,,,,,,,,,,,
Diagnosis source: All,,,,,,,,,,,,,,,,,
Diagnosis status: All,,,,,,,,,,,,,,,,,
Animal type: All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
259410,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,RAPHELE,43.645589,4.71394,OIE,Confirmed,Domestic,Equidae,19/09/2019,01/10/2019,,
260422,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,ARLES,43.6725,4.58413,OIE,Confirmed,Domestic,Equidae,19/09/2019,21/10/2019,,
270846,West Nile Fever,,Europe,Western Europe,Germany,Hamburg,Hamburg,53.56,9.89,OIE,Confirmed,Wild,Unspecified Bird,19/09/2019,25/09/2019,,
270844,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Saalekreis,51.35,12,OIE,Confirmed,Wild,Unspecified Bird,18/09/2019,18/09/2019,,
259941,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Landsberg,51.55,12.02,OIE,Confirmed,Domestic,Equidae,16/09/2019,25/09/2019,,
259945,West Nile Fever,,Europe,Western Europe,Germany,Brandenburg,Cottbus,51.74,14.35,OIE,Confirmed,Wild,Unspecified Bird,16/09/2019,25/09/2019,,
270840,West Nile Fever,,Europe,Western Europe,Germany,Brandenburg,Herzberg,51.65,13.22,OIE,Confirmed,Domestic,Equidae,16/09/2019,18/09/2019,,
270841,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Beilrode,51.64,12.98,OIE,Confirmed,Domestic,Equidae,16/09/2019,18/09/2019,,
259944,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Leipzig,51.34,12.37,OIE,Confirmed,Domestic,Equidae,14/09/2019,25/09/2019,,
259409,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Aigues-Mortes,43.57502,4.193366,OIE,Confirmed,Domestic,Equidae,13/09/2019,01/10/2019,,
259943,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Leipzig,51.34,12.3,OIE,Confirmed,Wild,Greater Flamingo (Phoenicopterus Roseus),13/09/2019,25/09/2019,,
270842,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Halle (Saale),51.43,12.01,OIE,Confirmed,Domestic,Equidae,13/09/2019,18/09/2019,,
270843,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Könnern,51.68,11.72,OIE,Confirmed,Domestic,Equidae,13/09/2019,18/09/2019,,
270829,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Chemnitz,50.81,12.83,OIE,Confirmed,Wild,Unspecified Bird,12/09/2019,13/09/2019,,
270830,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Leipzig,51.34,12.3,OIE,Confirmed,Wild,Unspecified Bird,12/09/2019,13/09/2019,,
270828,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Bautzen,51.31,14.09,OIE,Confirmed,Wild,Unspecified Bird,10/09/2019,13/09/2019,,
270839,West Nile Fever,,Europe,Western Europe,Germany,Brandenburg,Ostprignitz-Ruppin,52.92,12.8,OIE,Confirmed,Wild,Unspecified Bird,10/09/2019,18/09/2019,,
270834,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Annaburg,51.76,13.07,OIE,Confirmed,Domestic,Equidae,09/09/2019,13/09/2019,,
270835,West Nile Fever,,Europe,Western Europe,Germany,Brandenburg,Havelland,52.57,12.99,OIE,Confirmed,Wild,Unspecified Bird,09/09/2019,13/09/2019,,
258955,West Nile Fever,,Europe,Western Europe,Germany,Berlin,Berlin,52.44,13.54,OIE,Confirmed,Captive,Unspecified Bird,06/09/2019,13/09/2019,,
261773,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Sandersdorf,51.55,12.2,OIE,Confirmed,Domestic,Equidae,06/09/2019,04/10/2019,,
270833,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Magdeburg,52.16,11.64,OIE,Confirmed,Wild,Unspecified Bird,06/09/2019,13/09/2019,,
270827,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Leipzig,51.35,12.67,OIE,Confirmed,Wild,Unspecified Bird,05/09/2019,13/09/2019,,
270837,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,ARLES,43.642002,4.574383,OIE,Confirmed,Domestic,Equidae,05/09/2019,16/09/2019,,
270903,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Chemnitz,50.81,12.83,OIE,Confirmed,Wild,Accipitridae (Incognita),05/09/2019,04/10/2019,,
261772,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Südliches Anhalt,51.65,12.09,OIE,Confirmed,Domestic,Equidae,04/09/2019,04/10/2019,,
270831,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Teuchern,51.11,12.08,OIE,Confirmed,Domestic,Equidae,04/09/2019,13/09/2019,,
270832,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Anhalt-Bitterfeld,51.71,12.3,OIE,Confirmed,Wild,Unspecified Bird,04/09/2019,13/09/2019,,
258954,West Nile Fever,,Europe,Western Europe,Germany,Berlin,Berlin,52.5,13.33,OIE,Confirmed,Captive,Unspecified Bird,03/09/2019,13/09/2019,,
259942,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Eilenburg,51.45,12.63,OIE,Confirmed,Domestic,Equidae,03/09/2019,25/09/2019,,
270825,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Dresden,51.06,13.73,OIE,Confirmed,Wild,Unspecified Bird,03/09/2019,13/09/2019,,
270826,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Nordsachsen,51.44,12.37,OIE,Confirmed,Wild,Unspecified Bird,03/09/2019,13/09/2019,,
258793,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,PORT DE BOUC,43.4,4.983333,OIE,Confirmed,Domestic,Equidae,02/09/2019,12/09/2019,,
270845,West Nile Fever,,Europe,Western Europe,Austria,Wien,Vienna,48.25446,16.43178,OIE,Confirmed,Domestic,Equidae,02/09/2019,25/09/2019,,
258792,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,ARLES,43.666667,4.633333,OIE,Confirmed,Domestic,Equidae,31/08/2019,12/09/2019,,
270836,West Nile Fever,,Europe,Western Europe,France,Corse,BIGUGLIA,42.616667,9.416667,OIE,Confirmed,Domestic,Equidae,31/08/2019,16/09/2019,,
270824,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Elsterheide,51.49,14.3,OIE,Confirmed,Domestic,Equidae,28/08/2019,13/09/2019,,
270838,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,ATTIKI,37.9111,23.9111,OIE,Confirmed,Domestic,Equidae,28/08/2019,17/09/2019,,
270820,West Nile Fever,,Europe,Western Europe,Austria,Niederosterreich,Gänserndorf,48.166646,16.810031,OIE,Confirmed,Domestic,Equidae,27/08/2019,06/09/2019,,
270821,West Nile Fever,,Europe,Western Europe,Austria,Wien,Wien,48.27332,16.501803,OIE,Confirmed,Domestic,Equidae,27/08/2019,06/09/2019,,
270039,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Kabelsketal,51.44,12.1,OIE,Confirmed,Wild,Unspecified Bird,23/08/2019,27/08/2019,,
270822,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Leipzig,51.38,12.46,OIE,Confirmed,Wild,Unspecified Bird,23/08/2019,13/09/2019,,
270823,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Leipzig,51.32,12.44,OIE,Confirmed,Wild,Unspecified Bird,23/08/2019,13/09/2019,,
270038,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Halle (Saale),51.5,11.96,OIE,Confirmed,Wild,Unspecified Bird,21/08/2019,27/08/2019,,
270037,West Nile Fever,,Europe,Western Europe,Germany,Berlin,Berlin,52.5,13.53,OIE,Confirmed,Wild,Bubo Scandiacus (Snowy Owl) - Strigidae,20/08/2019,27/08/2019,,
270032,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Halle (Saale),51.5,11.96,OIE,Confirmed,Wild,Dalmatian Pelican (Pelecanus Crispus),15/08/2019,20/08/2019,,
270033,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Halle (Saale),51.5,11.96,OIE,Confirmed,Wild,Unspecified Bird,15/08/2019,20/08/2019,,
270040,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Zschepplin,51.49,12.56,OIE,Confirmed,Domestic,Equidae,15/08/2019,27/08/2019,,
270048,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Attiki East_10,37.9244,23.9969,OIE,Confirmed,Domestic,Equidae,14/08/2019,29/08/2019,,
270049,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Attiki East_11,37.8508,23.8169,OIE,Confirmed,Domestic,Equidae,14/08/2019,29/08/2019,,
270034,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Radebeul,51.1,13.67,OIE,Confirmed,Wild,Unspecified Bird,13/08/2019,20/08/2019,,
270035,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Leipzig,51.32,12.41,OIE,Confirmed,Wild,Unspecified Bird,13/08/2019,20/08/2019,,
270045,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Serres_7,40.9786,23.4342,OIE,Confirmed,Domestic,Equidae,09/08/2019,29/08/2019,,
270046,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki_8,40.7864,22.8561,OIE,Confirmed,Domestic,Equidae,09/08/2019,29/08/2019,,
270047,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki_9,40.7367,22.8175,OIE,Confirmed,Domestic,Equidae,09/08/2019,29/08/2019,,
270041,West Nile Fever,,Europe,Southern Europe,Greece,Thessalia,Karditsa_3,39.3714,22.1422,OIE,Confirmed,Domestic,Equidae,31/07/2019,29/08/2019,,
270042,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,Xanthi_4,40.9903,24.8225,OIE,Confirmed,Domestic,Equidae,31/07/2019,29/08/2019,,
270043,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,Xanthi_5,41.0186,24.9314,OIE,Confirmed,Domestic,Equidae,31/07/2019,29/08/2019,,
270044,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,Xanthi_6,41.0219,24.9492,OIE,Confirmed,Domestic,Equidae,31/07/2019,29/08/2019,,
263227,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,Xanthi_22,40.9981,24.7961,OIE,Confirmed,Wild,Crow,22/07/2019,22/11/2019,,
255562,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,XANTHI 1,41.0944,24.9311,OIE,Confirmed,Domestic,Horse,09/07/2019,15/07/2019,,
255563,West Nile Fever,,Europe,Southern Europe,Greece,Thessalia,LARISSA 2,39.7703,22.3717,OIE,Confirmed,Domestic,Horse,09/07/2019,15/07/2019,,
255258,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Wittenberg,51.86,12.64,OIE,Confirmed,Wild,Bubo Scandiacus (Snowy Owl) - Strigidae,03/07/2019,10/07/2019,,
242450,West Nile Fever,,Europe,Western Europe,France,Corse,SAINT FLORENT ,42.681,9.304,OIE,Confirmed,Domestic,Horse,24/10/2018,07/11/2018,,
242364,West Nile Fever,,Europe,Southern Europe,Greece,Kriti,Chania 19,35.3389,24.2994,OIE,Confirmed,Domestic,Horse,19/10/2018,05/11/2018,,
241927,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,ANTIBES,43.580418,7.125,OIE,Confirmed,Wild,Goshawk,06/10/2018,22/10/2018,,
241926,West Nile Fever,,Europe,Western Europe,France,Corse,Querciolo,42.475,9.457,OIE,Confirmed,Domestic,Horse,05/10/2018,22/10/2018,,
241925,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Saintes Maries de la Mer,43.29858,5.36999,OIE,Confirmed,Domestic,Horse,04/10/2018,22/10/2018,,
242363,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Anatoliki Attiki 18,38.1197,23.7892,OIE,Confirmed,Domestic,Horse,03/10/2018,05/11/2018,,
241945,West Nile Fever,,Europe,Eastern Europe,Bulgaria,Burgas,Burgas,42.4958,27.4611,OIE,Confirmed,Wild,Rook,02/10/2018,24/10/2018,,
242818,West Nile Fever,,Europe,Western Europe,France,Corse,Valle di Mezzana,42.023,8.824,OIE,Confirmed,Wild,Owl,29/09/2018,19/11/2018,,
240807,West Nile Fever,,Europe,Southern Europe,Slovenia,Osrednjeslovenska,Ljubljana,46.102424,14.547452,OIE,Confirmed,Domestic,Equidae,25/09/2018,03/10/2018,,
240988,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Nice,43.7,7.2,OIE,Confirmed,Wild,Accipiter Gentilis ,25/09/2018,08/10/2018,,
241127,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Bernburg  Salzlandkreis,51.79,11.75,OIE,Confirmed,Wild,Accipiter Gentilis ,25/09/2018,12/10/2018,,
240980,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Beauvoisin,43.719,4.322,OIE,Confirmed,Domestic,Equidae,24/09/2018,08/10/2018,,
240979,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Saint Gilles,43.678,4.433,OIE,Confirmed,Domestic,Equidae,23/09/2018,08/10/2018,,
241924,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,AIMARGUES,43.685,4.21,OIE,Confirmed,Domestic,Horse,23/09/2018,22/10/2018,,
240592,West Nile Fever,,Europe,Western Europe,Germany,Brandenburg,Plessa,51.46,13.56,OIE,Confirmed,Domestic,Horse,21/09/2018,25/09/2018,,
240803,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,EAST ATTICA 16,38.12,23.7894,OIE,Confirmed,Domestic,Equidae,21/09/2018,01/10/2018,,
240804,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,THESSALONIKI 17,40.7417,23.0836,OIE,Confirmed,Domestic,Equidae,21/09/2018,01/10/2018,,
240594,West Nile Fever,,Europe,Western Europe,Germany,Berlin,Berlin,52.52,13.42,OIE,Confirmed,Wild,Thrush (Turdidae),20/09/2018,25/09/2018,,
240802,West Nile Fever,,Europe,Southern Europe,Greece,Thessalia,LARISA 15,39.6777,22.3708,OIE,Confirmed,Domestic,Equidae,19/09/2018,01/10/2018,,
240806,West Nile Fever,,Europe,Western Europe,France,Corse,ALERIA,42.104,9.513,OIE,Confirmed,Domestic,Equidae,17/09/2018,02/10/2018,,
241001,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Petersberg,51.54,11.94,OIE,Confirmed,Domestic,Equidae,16/09/2018,09/10/2018,,
240337,West Nile Fever,,Europe,Southern Europe,Slovenia,Osrednjeslovenska,Ljubljana ,46.036686,14.493217,OIE,Confirmed,Wild,Hooded Crow (Corvus Cornix),13/09/2018,17/09/2018,,
240238,West Nile Fever,,Europe,Western Europe,Germany,Bayern,Poing,48.17,11.82,OIE,Confirmed,Wild,Owl,12/09/2018,13/09/2018,,
240800,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Athens 12,37.986307,23.665864,OIE,Confirmed,Captive,Unspecified Bird,12/09/2018,01/10/2018,,
240801,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Athens 13,38.04511,23.728221,OIE,Confirmed,Domestic,Horse,12/09/2018,01/10/2018,,
240251,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Kleinweißandt ,51.67,12.06,OIE,Confirmed,Wild,Goshawk,10/09/2018,13/09/2018,,
240531,West Nile Fever,,Europe,Western Europe,Germany,Sachsen,Bad Düben,51.61,12.59,OIE,Confirmed,Captive,Unspecified Bird,10/09/2018,24/09/2018,,
240598,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,BIOT,43.629,7.096,OIE,Confirmed,Wild,Buzzard,10/09/2018,24/09/2018,,
240799,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,Ferres Evrou 11,40.8344,26.1933,OIE,Confirmed,Domestic,Equidae,07/09/2018,01/10/2018,,
240264,West Nile Fever,,Europe,Southern Europe,Croatia,Medimurje,Belica,46.407,16.5222,OIE,Confirmed,Wild,Goshawk,06/09/2018,14/09/2018,,
240593,West Nile Fever,,Europe,Western Europe,Germany,Berlin,Berlin,52.49,13.52,OIE,Confirmed,Wild,Bubo Scandiacus (Snowy Owl) - Strigidae,05/09/2018,25/09/2018,,
239956,West Nile Fever,,Europe,Eastern Europe,Romania,Covasna,Lunca Valea Scurta,46.1003,26.1947,OIE,Confirmed,Domestic,Equidae,04/09/2018,11/09/2018,,
240599,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Schönebeck,52.01,11.72,OIE,Confirmed,Wild,Goshawk,04/09/2018,25/09/2018,,
240805,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Fourques,43.694,4.611,OIE,Confirmed,Domestic,Equidae,04/09/2018,02/10/2018,,
240796,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Saint Laurent d''''Aigouze,43.839,4.361,OIE,Confirmed,Domestic,Equidae,03/09/2018,01/10/2018,,
240798,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,ATHENS10,37.9861,23.6658,OIE,Confirmed,Captive,Unspecified Bird,03/09/2018,01/10/2018,,
240050,West Nile Fever,,Europe,Southern Europe,Croatia,Split-dalmatija,Klis Kosa,43.5497,16.5342,OIE,Confirmed,Wild,Eurasian Blackbird (Turdus Merula),31/08/2018,12/09/2018,,
239546,West Nile Fever,,Europe,Southern Europe,Greece,Sterea Ellada,Thiva,38.2917,23.3225,OIE,Confirmed,Domestic,Equidae,29/08/2018,03/09/2018,,
239799,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Le Cailar,43.674,4.236,OIE,Confirmed,Domestic,Equidae,29/08/2018,07/09/2018,,
240797,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,KOMOTINI 14,41.1314,25.4289,OIE,Confirmed,Domestic,Dogs,29/08/2018,01/10/2018,,
239293,West Nile Fever,,Europe,Western Europe,Germany,Sachsen-Anhalt,Halle,51.5,11.96,OIE,Confirmed,Wild,Owl,28/08/2018,30/08/2018,,
240336,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon, Saint Laurent d’Aigouze ,43.839,4.361,OIE,Confirmed,Domestic,Horse,28/08/2018,17/09/2018,,
239542,West Nile Fever,,Europe,Eastern Europe,Romania,Bucuresti,Tancabesti,44.651024,26.068938,OIE,Confirmed,Domestic,Equidae,27/08/2018,03/09/2018,,
239798,West Nile Fever,,Europe,Western Europe,France,Corse,Lucciana,42.545,9.416,OIE,Confirmed,Domestic,Equidae,24/08/2018,07/09/2018,,
239544,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,N.Milotopos,40.8256,22.3581,OIE,Confirmed,Domestic,Equidae,22/08/2018,03/09/2018,,
239545,West Nile Fever,,Europe,Southern Europe,Greece,Sterea Ellada,Aliartos Viotias,38.4361,23.1689,OIE,Confirmed,Domestic,Equidae,22/08/2018,03/09/2018,,
239285,West Nile Fever,,Europe,Southern Europe,Greece,Dytiki Makedonia,Florina,40.782222,21.486389,OIE,Confirmed,Domestic,Equidae,21/08/2018,23/08/2018,,
239543,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Aspropyrgos,38.0825,23.5819,OIE,Confirmed,Domestic,Equidae,21/08/2018,03/09/2018,,
239282,West Nile Fever,,Europe,Southern Europe,Greece,Sterea Ellada,Kopaidiko,38.4019,23.095,OIE,Confirmed,Wild,Unspecified Bird,14/08/2018,21/08/2018,,
239113,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,THESSALONIKI,40.7557,23.0501,OIE,Confirmed,Domestic,Equidae,10/08/2018,16/08/2018,,
238894,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Thessaloniki 2,40.8161,23.1453,OIE,Confirmed,Domestic,Equidae,01/08/2018,07/08/2018,,
238401,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,THESSALONIKI 1,40.6175,22.6753,OIE,Confirmed,Domestic,Horse,11/07/2018,17/07/2018,,
233107,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Chemin du ranch,43.640556,5.097222,OIE,Confirmed,Domestic,Horse,01/12/2017,11/01/2018,,
231333,West Nile Fever,,Europe,Southern Europe,Greece,Peloponnisos,KORINTHIA 12 ,37.9072,22.8814,OIE,Confirmed,Domestic,Horse,05/10/2017,13/10/2017,,
231450,West Nile Fever,,Europe,Southern Europe,Spain,Cataluña/Catalunya,ALGUAIRE,41.7333,0.6,OIE,Confirmed,Wild,Accipiter Gentilis ,24/09/2017,25/10/2017,,
231043,West Nile Fever,,Europe,Southern Europe,Greece,Kriti,Chania 11,35.3417,24.2997,OIE,Confirmed,Domestic,Horse,22/09/2017,02/10/2017,,
230882,West Nile Fever,,Europe,Southern Europe,Greece,Peloponnisos,ARKADIA 10 ,37.3319,22.2417,OIE,Confirmed,Domestic,Horse,04/09/2017,14/09/2017,,
230815,West Nile Fever,,Europe,Southern Europe,Greece,Kriti,CHANIA 08,35.3519,24.2772,OIE,Confirmed,Domestic,Equidae,19/08/2017,29/08/2017,,
230814,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,THESSALONIKI 09,40.7569,23.6614,OIE,Confirmed,Domestic,Equidae,16/08/2017,29/08/2017,,
230198,West Nile Fever,,Europe,Southern Europe,Greece,Peloponnisos,ARGOLIDA 1,37.6408,22.8806,OIE,Confirmed,Domestic,Equidae,27/07/2017,31/07/2017,,
230199,West Nile Fever,,Europe,Southern Europe,Greece,Peloponnisos,ARGOLIDA 2,37.6881,22.7086,OIE,Confirmed,Domestic,Equidae,27/07/2017,31/07/2017,,
230200,West Nile Fever,,Europe,Southern Europe,Greece,Peloponnisos,ARGOLIDA 3,37.6164,22.8017,OIE,Confirmed,Domestic,Equidae,27/07/2017,31/07/2017,,
230201,West Nile Fever,,Europe,Southern Europe,Greece,Peloponnisos,ARGOLIDA 4,37.5961,22.8369,OIE,Confirmed,Domestic,Equidae,27/07/2017,31/07/2017,,
230202,West Nile Fever,,Europe,Southern Europe,Greece,Peloponnisos,ARGOLIDA 5,37.6367,22.7617,OIE,Confirmed,Domestic,Equidae,27/07/2017,31/07/2017,,
230203,West Nile Fever,,Europe,Southern Europe,Greece,Peloponnisos,ARGOLIDA 6,37.6408,22.8067,OIE,Confirmed,Domestic,Equidae,27/07/2017,31/07/2017,,
230204,West Nile Fever,,Europe,Southern Europe,Greece,Peloponnisos,ARGOLIDA 7,37.6133,22.75,OIE,Confirmed,Domestic,Equidae,27/07/2017,31/07/2017,,
231249,West Nile Fever,,Europe,Southern Europe,Portugal,Setubal,ALCÁCER DO SAL,38.3553,-8.3664,OIE,Confirmed,Domestic,Horse,04/10/2016,09/10/2016,,
216198,West Nile Fever,,Europe,Southern Europe,Portugal,Faro,LOULÉ-SC01,37.1298,-8.0118,OIE,Confirmed,Domestic,Horse,24/08/2016,02/09/2016,,
208221,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Pont de Crau,43.663052,4.650584,OIE,Confirmed,Domestic,Horse,24/10/2015,03/11/2015,,
208220,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Chemin Nadal,43.67665,4.627803,OIE,Confirmed,Domestic,Horse,16/10/2015,03/11/2015,,
208217,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Chanal,43.678611,4.431667,OIE,Confirmed,Domestic,Horse,15/10/2015,03/11/2015,,
208218,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Route de Sylvéral,43.640556,5.097222,OIE,Confirmed,Domestic,Horse,15/10/2015,03/11/2015,,
208219,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Route d’aigues mortes Sylvéréal,43.6942,4.2769,OIE,Confirmed,Domestic,Horse,15/10/2015,03/11/2015,,
208216,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Route d’Eyguières,43.640556,5.097222,OIE,Confirmed,Domestic,Horse,12/10/2015,03/11/2015,,
208215,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Chemin du ranch,43.640556,5.097222,OIE,Confirmed,Domestic,Horse,05/10/2015,03/11/2015,,
207732,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Route des Iscles  Saint Gilles,43.678611,4.431667,OIE,Confirmed,Domestic,Horse,29/09/2015,05/10/2015,,
207733,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Route des Iscles  Saint Gilles,43.7908,4.3081,OIE,Confirmed,Domestic,Horse,29/09/2015,05/10/2015,,
207850,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Bouches-du-Rhone,43.549938,5.218149,OIE,Confirmed,Domestic,Cattle,28/09/2015,12/10/2015,,
207692,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Mas de la Capelanerie,43.67665,4.627803,OIE,Confirmed,Domestic,Equidae,21/09/2015,01/10/2015,,
207693,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Tarascon,43.805833,4.660278,OIE,Confirmed,Domestic,Equidae,21/09/2015,01/10/2015,,
207694,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Route Verquières,43.836389,4.945278,OIE,Confirmed,Domestic,Equidae,21/09/2015,01/10/2015,,
207691,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Boulbon,43.863333,4.694167,OIE,Confirmed,Domestic,Equidae,19/09/2015,01/10/2015,,
207689,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Mas de Paulon,43.67665,4.627803,OIE,Confirmed,Domestic,Equidae,15/09/2015,01/10/2015,,
207690,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Mas de Lucas,43.67665,4.627803,OIE,Confirmed,Domestic,Equidae,15/09/2015,01/10/2015,,
207697,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Domaine des Capelans  Saintes Maries de la mer,43.549938,5.218149,OIE,Confirmed,Domestic,Horse,13/09/2015,01/10/2015,,
207688,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Arles,43.67665,4.627803,OIE,Confirmed,Domestic,Equidae,10/09/2015,01/10/2015,,
